,acousticness,artist,danceability,date,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,position,speechiness,stream,tempo,time_signature,track_name,url,valence
98,0.0866,Juan Magán,0.875,2017-01-01,196360.0,0.709,1.71e-05,6.0,0.0604,-6.692,0.0,99.0,0.0923,52043.0,99.948,4.0,Baila Conmigo,https://open.spotify.com/track/772io14jrMTxGJbijtDccQ,0.793
99,0.524,Calibre 50,0.711,2017-01-01,193387.0,0.6,0.0,10.0,0.132,-4.485,1.0,100.0,0.0384,51848.0,138.194,3.0,Amor Del Bueno,https://open.spotify.com/track/6CmFzaTvg7lRSAWwHmBDfj,0.82
100,0.344,Marc Anthony,0.655,2017-01-01,252347.0,0.877,0.0,0.0,0.349,-3.23,0.0,101.0,0.0344,51730.0,105.017,4.0,Vivir Mi Vida,https://open.spotify.com/track/3QHMxEOAGD51PDlbFPHLyJ,0.893
101,0.0375,Major Lazer,0.746,2017-01-01,166138.0,0.877,0.000833,9.0,0.233,-3.782,0.0,102.0,0.0666,51152.0,107.985,4.0,Light It Up (feat. Nyla & Fuse ODG) - Remix,https://open.spotify.com/track/0L7loeTIg6akW84aEQZpCT,0.751
102,0.0797,Justin Bieber,0.654,2017-01-01,200787.0,0.76,0.0,0.0,0.299,-3.669,0.0,103.0,0.045,50895.0,99.945,4.0,Sorry,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ,0.41
103,0.0707,Nevada,0.707,2017-01-01,167038.0,0.883,0.0,0.0,0.23,-4.281,1.0,104.0,0.0602,50354.0,106.031,4.0,The Mack,https://open.spotify.com/track/7aV2mflaASUmGhCErm7kBO,0.541
104,0.0293,Sebastian Yatra,0.766,2017-01-01,208720.0,0.747,0.0,1.0,0.38,-3.95,0.0,105.0,0.0619,49510.0,91.06,4.0,Traicionera - Remix,https://open.spotify.com/track/2webQDZmtGioeu3zUUi9We,0.856
105,0.103,Fifth Harmony,0.803,2017-01-01,214480.0,0.585,3.94e-06,8.0,0.0644,-5.861,1.0,106.0,0.0432,49310.0,105.017,4.0,Work from Home (feat. Ty Dolla $ign),https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb,0.593
106,0.146,Alejandro Sanz,0.703,2017-01-01,244353.0,0.915,0.0,1.0,0.11,-2.893,1.0,107.0,0.0586,49102.0,104.876,4.0,Deja Que Te Bese,https://open.spotify.com/track/0s6yB0ZFl1LvYHAnGhXFga,0.54
107,0.649,Crecer German,0.785,2017-01-01,202573.0,0.387,0.0,6.0,0.106,-5.986,0.0,108.0,0.0347,49057.0,121.948,4.0,Quién Te Entiende,https://open.spotify.com/track/0VYFakqQG8p6yHrqq9TAoY,0.889
108,0.017,The Chainsmokers,0.627,2017-01-01,247427.0,0.717,0.0,8.0,0.261,-5.751,0.0,109.0,0.0376,48773.0,105.05,4.0,Setting Fires,https://open.spotify.com/track/0B8B8cVRFIG1yznoQe7c9s,0.561
109,0.502,Reik,0.619,2017-01-01,204173.0,0.452,0.0,9.0,0.122,-5.449,1.0,110.0,0.028,48426.0,131.981,4.0,Ya Me Enteré,https://open.spotify.com/track/0lPXFrKyl8HkdQ2E6NmNja,0.174
110,0.363,La Arrolladora Banda El Limón De Rene Camacho,0.715,2017-01-01,178227.0,0.439,0.0,5.0,0.0749,-6.365,1.0,111.0,0.0397,48197.0,147.682,3.0,Me Va A Pesar,https://open.spotify.com/track/2MN641SexYaEM1neDbHrWe,0.969
111,0.586,Alok,0.789,2017-01-01,192846.0,0.442,0.00366,11.0,0.0927,-7.844,1.0,112.0,0.0421,48122.0,121.971,4.0,Hear Me Now,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON,0.45
112,0.73,Joan Sebastian,0.782,2017-01-01,211929.0,0.534,4.14e-06,7.0,0.13,-5.401,1.0,113.0,0.0281,47876.0,100.565,4.0,Tatuajes,https://open.spotify.com/track/7if2mDYRGkYTUMzlNgiNqv,0.917
113,0.0426,Enrique Iglesias,0.723,2017-01-01,243413.0,0.777,3.68e-06,7.0,0.0451,-3.503,1.0,114.0,0.108,47245.0,91.017,4.0,Bailando - Spanish Version,https://open.spotify.com/track/32lm3769IRfcnrQV11LO4E,0.961
114,0.151,Justin Bieber,0.593,2017-01-01,219987.0,0.748,0.0,0.0,0.301,-3.784,0.0,115.0,0.0461,46085.0,100.007,4.0,Sorry - Latino Remix,https://open.spotify.com/track/0XXLwO7YHHTAK3OJkWQ37b,0.468
115,0.0971,Farruko,0.805,2017-01-01,279276.0,0.582,0.0,2.0,0.163,-5.657,0.0,116.0,0.0627,46083.0,117.955,4.0,"Diles (feat. Arcangel, Nengo Flow, Dj Luian & Mambo Kings)",https://open.spotify.com/track/2FrnTVSHjgnEylKGdHRUK1,0.307
116,0.689,Los Plebes del Rancho de Ariel Camacho,0.599,2017-01-01,155883.0,0.52,6.17e-06,7.0,0.0589,-4.781,1.0,117.0,0.0315,45930.0,150.172,3.0,Qué Caro Estoy Pagando,https://open.spotify.com/track/1JU9KfQidaLyx80ixZr66t,0.787
117,0.449,Julión Álvarez y su Norteño Banda,0.755,2017-01-01,161907.0,0.521,0.0,8.0,0.0855,-5.854,1.0,118.0,0.0602,45427.0,97.545,3.0,Pongámonos De Acuerdo,https://open.spotify.com/track/3FhuPkzBM6VMLvc6rcer8v,0.976
118,0.0142,Enrique Iglesias,0.822,2017-01-01,200347.0,0.799,2.71e-05,1.0,0.167,-3.612,1.0,119.0,0.0278,45268.0,126.04,4.0,Cuando Me Enamoro,https://open.spotify.com/track/79gkHjNTSyGPXEyGkNQ8zH,0.902
119,0.0752,Rihanna,0.725,2017-01-01,219320.0,0.534,0.0,11.0,0.0919,-6.238,1.0,120.0,0.0946,45252.0,91.974,4.0,Work,https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v,0.558
120,0.00346,Major Lazer,0.723,2017-01-01,176561.0,0.809,0.00123,7.0,0.565,-3.081,0.0,121.0,0.0625,44993.0,98.007,4.0,Lean On (feat. MØ & DJ Snake),https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4,0.274
121,0.147,Yandel,0.662,2017-01-01,240093.0,0.874,0.0,8.0,0.141,-4.509,1.0,122.0,0.0471,44793.0,169.943,4.0,Encantadora,https://open.spotify.com/track/7LABrQFfRYcZUqUwng0Heb,0.926
122,0.675,Alta Consigna,0.508,2017-01-01,231760.0,0.361,1.42e-05,2.0,0.147,-7.538,1.0,123.0,0.0286,44392.0,135.102,4.0,Culpable Tu,https://open.spotify.com/track/4eOUnn9bKgUVx6fsbFhuZO,0.611
123,0.0983,Milky Chance,0.741,2017-01-01,255160.0,0.653,0.000213,10.0,0.065,-6.8,1.0,124.0,0.0327,44201.0,114.033,4.0,Cocoon,https://open.spotify.com/track/0L87MffumRNWrY2SNUFcvs,0.81
124,0.268,De La Ghetto,0.752,2017-01-01,334925.0,0.596,0.0,9.0,0.149,-6.558,0.0,125.0,0.136,44007.0,134.02,4.0,"La Ocasion (feat. Arcangel, Ozuna & Anuel Aa)",https://open.spotify.com/track/498YWgZPJWIA4lphXtCNma,0.216
125,0.0571,Maná,0.695,2017-01-01,250467.0,0.814,8.53e-05,4.0,0.296,-5.35,1.0,126.0,0.0461,43363.0,169.988,4.0,De Pies A Cabeza,https://open.spotify.com/track/2CkHE54EH44Qj945ynQRw7,0.874
126,0.363,Banda Sinaloense MS de Sergio Lizárraga,0.8,2017-01-01,218093.0,0.439,0.00127,4.0,0.112,-4.885,0.0,127.0,0.0313,43322.0,125.933,4.0,Mi Olvido,https://open.spotify.com/track/0sfs8U4743dBlUKKxN7pye,0.808
127,0.0214,Cristian Castro,0.669,2017-01-01,245920.0,0.872,0.000198,10.0,0.467,-4.592,1.0,128.0,0.0312,43070.0,117.731,4.0,No Podrás,https://open.spotify.com/track/7q5wl8tkCmzcyoDc6BVTLX,0.757
128,0.367,Maluma,0.751,2017-01-01,218640.0,0.742,0.0,0.0,0.0946,-4.393,0.0,129.0,0.12,42882.0,173.941,4.0,El Perdedor - The Remix,https://open.spotify.com/track/4QsPTKvdpgkA7mBAvclZTa,0.85
129,0.00251,Sak Noel & Salvi,0.676,2017-01-01,206400.0,0.708,0.000134,9.0,0.0515,-6.989,1.0,130.0,0.225,42742.0,100.025,4.0,Trumpets,https://open.spotify.com/track/5dH7o4TP3HYLvCjo4QAhhv,0.435
130,0.438,Julión Álvarez y su Norteño Banda,0.678,2017-01-01,219373.0,0.606,0.0,8.0,0.111,-5.829,1.0,131.0,0.0283,42509.0,100.022,3.0,El Amor De Su Vida,https://open.spotify.com/track/1lROXJjQxzq35Zswlk96sO,0.911
131,0.494,Ariel Camacho y Los Plebes Del Rancho,0.501,2017-01-01,184561.0,0.534,0.0,4.0,0.107,-4.311,1.0,132.0,0.0367,41455.0,170.27,4.0,Hablemos,https://open.spotify.com/track/049wfFS3kAsdmGOH8ktYJ3,0.582
132,0.097,The Chainsmokers,0.662,2017-01-01,194080.0,0.586,0.00272,0.0,0.115,-8.821,1.0,133.0,0.0307,41223.0,90.0,4.0,All We Know,https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK,0.296
133,0.0251,Mon Laferte,0.394,2017-01-01,278547.0,0.475,0.00749,10.0,0.112,-7.935,1.0,134.0,0.028,41050.0,129.995,3.0,Tu Falta De Querer,https://open.spotify.com/track/4skuEIloXWuxxgekKupkEH,0.441
134,0.0185,Robin Schulz,0.636,2017-01-01,219043.0,0.815,0.0,5.0,0.163,-5.098,0.0,135.0,0.0581,40585.0,123.063,4.0,Sugar (feat. Francesco Yates),https://open.spotify.com/track/5tf1VVWniHgryyumXyJM7w,0.636
135,0.71,Niall Horan,0.687,2017-01-01,232600.0,0.409,0.0,9.0,0.126,-7.751,1.0,136.0,0.0311,40279.0,111.861,4.0,This Town,https://open.spotify.com/track/5nA67Y0XX9JipZwYxX7Gl7,0.16
136,0.665,Luis Enrique,0.64,2017-01-01,259853.0,0.83,0.0,4.0,0.178,-3.197,0.0,137.0,0.0427,40230.0,95.414,4.0,Yo No Sé Mañana (salsa),https://open.spotify.com/track/1nZziTuPRwCfJe1XvVC760,0.74
137,0.29,Lukas Graham,0.742,2017-01-01,237300.0,0.479,0.0,10.0,0.391,-5.83,1.0,138.0,0.0551,40019.0,119.951,4.0,7 Years,https://open.spotify.com/track/7129iqBafaphfc3WPCGC0L,0.346
138,0.599,Timbiriche,0.725,2017-01-01,184947.0,0.379,0.0,2.0,0.0965,-13.498,1.0,139.0,0.0333,39807.0,114.139,4.0,Con Todos Menos Conmigo,https://open.spotify.com/track/4d7N2lqEJMbQwVy1LCqhXv,0.821
139,0.474,Ed Sheeran,0.781,2017-01-01,281560.0,0.445,0.0,2.0,0.184,-6.061,1.0,140.0,0.0295,39412.0,78.998,4.0,Thinking out Loud,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg,0.591
140,0.0536,Cali Y El Dandee,0.641,2017-01-01,250837.0,0.826,0.0,11.0,0.18,-3.69,1.0,141.0,0.223,39316.0,179.988,4.0,Por Fin Te Encontré,https://open.spotify.com/track/3GpvoKKWZyTwgbLEM9RmWM,0.845
141,0.0344,Ricky Martin,0.725,2017-01-01,211680.0,0.903,0.0,0.0,0.183,-2.955,1.0,142.0,0.0658,39256.0,142.006,4.0,La Mordidita,https://open.spotify.com/track/00i0O74dXdaKKdCrqHnfXm,0.946
142,0.00205,Coldplay,0.638,2017-01-01,263787.0,0.924,0.000173,7.0,0.149,-3.887,1.0,143.0,0.0359,39215.0,111.995,4.0,Adventure of a Lifetime,https://open.spotify.com/track/69uxyAqqPIsUyTO8txoP2M,0.529
143,0.125,Don Omar,0.761,2017-01-01,211627.0,0.82,2.1e-05,1.0,0.183,-4.003,1.0,144.0,0.0623,38906.0,88.997,4.0,Te Quiero Pa´Mi,https://open.spotify.com/track/3BY2mafsbsoKGqS380Xnuz,0.619
144,0.107,Cartel De Santa,0.724,2017-01-01,228827.0,0.638,0.0,9.0,0.078,-4.721,0.0,145.0,0.0344,38883.0,92.671,4.0,Mucha Marihuana,https://open.spotify.com/track/1pKuoNmq0282BNd7NRSJ9M,0.623
145,0.722,La Arrolladora Banda El Limón De Rene Camacho,0.757,2017-01-01,147053.0,0.512,1.23e-06,0.0,0.0682,-6.249,1.0,146.0,0.0516,38793.0,149.888,3.0,Ya Te Perdí La Fe,https://open.spotify.com/track/0KHDthR0XvPoeJaqBc7Sg5,0.97
146,0.76,Joan Sebastian,0.569,2017-01-01,273009.0,0.483,4.75e-05,2.0,0.106,-7.111,1.0,147.0,0.0421,38700.0,96.502,4.0,Secreto De Amor,https://open.spotify.com/track/5NZDQErD8SKBQTWokxFNSk,0.624
147,0.391,Juan Magán,0.715,2017-01-01,248093.0,0.656,0.0,8.0,0.115,-5.673,1.0,148.0,0.0484,38668.0,110.055,4.0,Quiero Que Sepas,https://open.spotify.com/track/0fm7fJ4aZv6Wx0klIcyXPz,0.593
148,0.335,Tove Lo,0.671,2017-01-01,199179.0,0.71,4.76e-06,9.0,0.074,-6.997,0.0,149.0,0.109,38459.0,102.022,4.0,Cool Girl,https://open.spotify.com/track/5dKyZWlgjWw1oJgLa4GCZD,0.233
149,0.0272,Charly Black,0.599,2017-01-01,214867.0,0.838,0.0,0.0,0.33,-5.16,1.0,150.0,0.0996,37933.0,128.854,4.0,Gyal You A Party Animal,https://open.spotify.com/track/1mSzZKMIPZIkn3jFV7v62b,0.847
150,0.172,Yandel,0.644,2017-01-01,252493.0,0.895,0.0,8.0,0.285,-3.669,1.0,151.0,0.0469,37837.0,169.98,4.0,Encantadora - Remix,https://open.spotify.com/track/0EpFfFZpCuqYFzHvxOtrZS,0.887
151,0.00451,Cheat Codes,0.51,2017-01-01,228361.0,0.692,0.0,0.0,0.138,-5.825,1.0,152.0,0.171,37691.0,102.42,4.0,Sex,https://open.spotify.com/track/5DA77EqppDmCTWGovd4oTP,0.209
152,0.0444,Kygo,0.648,2017-01-01,239465.0,0.736,0.000137,8.0,0.171,-7.948,1.0,153.0,0.0385,37343.0,103.027,4.0,Stay (feat. Maty Noyes),https://open.spotify.com/track/2FiSTH0GYpIioUgjfzMIja,0.378
153,0.0912,El Komander,0.582,2017-01-01,207804.0,0.47,0.0,10.0,0.169,-5.812,1.0,154.0,0.205,37236.0,148.58,3.0,Prohibida,https://open.spotify.com/track/5CI2bMAdlP9rwCVUHXhHQV,0.607
154,0.0998,Emmanuel,0.693,2017-01-01,248480.0,0.73,0.0,0.0,0.976,-5.789,1.0,155.0,0.0535,37195.0,92.949,4.0,El Rey Azul - En Vivo Los Estudios Churubusco México DF/2011,https://open.spotify.com/track/1Kecio0HXknkdeMdQYD4pv,0.636
155,0.304,R. City,0.509,2017-01-01,227480.0,0.671,0.0,1.0,0.0452,-5.709,1.0,156.0,0.0678,37087.0,118.413,5.0,Locked Away,https://open.spotify.com/track/7x5xYW5W42OGPAdHUyyguy,0.55
156,0.145,Foster The People,0.733,2017-01-01,239600.0,0.71,0.115,5.0,0.0956,-5.849,0.0,157.0,0.0292,37071.0,127.975,4.0,Pumped Up Kicks,https://open.spotify.com/track/7w87IxuO7BDcJ3YUqCyMTT,0.965
157,0.201,Natalia Lafourcade,0.585,2017-01-01,221800.0,0.643,0.000306,3.0,0.144,-8.392,1.0,158.0,0.0395,37037.0,152.98,3.0,Hasta la Raíz,https://open.spotify.com/track/3lGMtkONrZdJ8kTCg6KIFf,0.592
158,0.362,Jacob Forever,0.785,2017-01-01,215453.0,0.838,6.43e-06,7.0,0.139,-5.951,0.0,159.0,0.0381,36943.0,100.066,4.0,Hasta Que Se Seque el Malecón - Remix,https://open.spotify.com/track/6sMPwcpYtxm1mlgYbp1B0t,0.765
159,0.607,Ed Sheeran,0.614,2017-01-01,258987.0,0.379,0.000464,4.0,0.0986,-10.48,1.0,160.0,0.0476,36899.0,107.989,4.0,Photograph,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,0.201
160,0.453,Jonas Blue,0.459,2017-01-01,212424.0,0.587,0.0,9.0,0.307,-6.983,1.0,161.0,0.0785,36755.0,113.901,4.0,Fast Car,https://open.spotify.com/track/6OZh916QF8XNunWaP97WEZ,0.581
161,0.101,Kabah,0.706,2017-01-01,236160.0,0.801,0.00159,5.0,0.138,-11.615,1.0,162.0,0.0288,36712.0,104.535,4.0,La Calle De Las Sirenas,https://open.spotify.com/track/1SVm64B4Ry7dqFSxHY8e65,0.816
162,0.121,Charli XCX,0.653,2017-01-01,219480.0,0.794,0.0,7.0,0.365,-3.828,1.0,163.0,0.0894,36536.0,93.008,4.0,After The Afterparty (feat. Lil Yachty),https://open.spotify.com/track/0y8Wf6ltWpGCpgqVa21QNX,0.645
163,0.566,Los Angeles Azules,0.525,2017-01-01,241533.0,0.933,0.0009,0.0,0.754,-2.073,0.0,164.0,0.0431,36396.0,93.001,4.0,Mis Sentimientos - En Vivo Concierto Sinfónico Cumbia Fuzión by Fuze Tea,https://open.spotify.com/track/6pTDXtpJ46EW6ls3CBjxph,0.822
164,0.308,Kevin Roldan,0.614,2017-01-01,218173.0,0.58,0.0,10.0,0.0863,-6.429,0.0,165.0,0.0588,36372.0,120.092,5.0,Ruleta Rusa,https://open.spotify.com/track/77KHmKnBmVGTjRCeMVXpWH,0.63
165,0.00347,Drake,0.903,2017-01-01,267067.0,0.62,0.000119,2.0,0.0504,-8.094,1.0,166.0,0.0587,36358.0,134.96,4.0,Hotline Bling,https://open.spotify.com/track/2FBUoWkIuQXwayw2RNo5l6,0.539
166,0.052,La Quinta Estacion,0.615,2017-01-01,228560.0,0.878,1.16e-06,3.0,0.326,-4.056,1.0,167.0,0.035,36326.0,127.906,4.0,El Sol No Regresa,https://open.spotify.com/track/2awKQgW88iq9jFM54VaCAp,0.72
167,0.0361,The Chainsmokers,0.716,2017-01-01,225800.0,0.806,0.00413,4.0,0.244,-7.602,1.0,168.0,0.0466,35985.0,100.033,4.0,Roses,https://open.spotify.com/track/6O6M7pJLABmfBRoGZMu76Y,0.347
168,0.151,Los Angeles Azules,0.511,2017-01-01,191707.0,0.875,6.94e-06,0.0,0.861,-2.547,0.0,169.0,0.0323,35871.0,86.016,4.0,Entrega de Amor - En Vivo [Concierto Sinfónico Cumbia Fuzión by Fuze Tea],https://open.spotify.com/track/3usXUgZam9e5sVpLj3Fjuh,0.53
169,0.294,Enzo Ortiz,0.736,2017-01-01,242274.0,0.638,0.0,5.0,0.26,-8.092,0.0,170.0,0.242,35823.0,176.017,4.0,6 AM (Remix),https://open.spotify.com/track/3WHqVVRvPDWz033iPs04md,0.764
170,0.028,Desiigner,0.576,2017-01-01,246761.0,0.766,1.68e-06,10.0,0.366,-4.943,0.0,171.0,0.449,35802.0,144.833,4.0,Panda,https://open.spotify.com/track/5OOkp4U9P9oL23maHFHL1h,0.236
171,0.0614,Luis Miguel,0.61,2017-01-01,289600.0,0.677,0.0,4.0,0.232,-9.813,0.0,172.0,0.0325,35578.0,103.946,4.0,Suave,https://open.spotify.com/track/4p7XH4NhQ25iGYrrbg93gt,0.444
172,0.332,Marc Anthony,0.521,2017-01-01,289467.0,0.704,7.1e-06,9.0,0.0665,-5.772,0.0,173.0,0.0513,35517.0,98.364,4.0,Valió la Pena - Salsa Version,https://open.spotify.com/track/0ueJesXdxikucezsJr2ejB,0.846
173,0.522,Fidel Rueda,0.608,2017-01-01,219938.0,0.623,0.0,3.0,0.128,-3.587,1.0,174.0,0.0298,35385.0,156.008,3.0,Como No Queriendo,https://open.spotify.com/track/13C7afV2SBHsR583SEktoP,0.902
174,0.45,Alfredo Olivas,0.712,2017-01-01,211320.0,0.704,0.0,3.0,0.111,-3.034,1.0,175.0,0.0359,35340.0,141.988,3.0,El Paciente,https://open.spotify.com/track/2omJSQbSy5nFNVj1qAQ64M,0.975
175,0.119,Reykon,0.723,2017-01-01,177799.0,0.929,0.0,9.0,0.171,-3.022,0.0,176.0,0.106,35245.0,92.964,4.0,El Chisme,https://open.spotify.com/track/4VXejnj5WgM6H72ct2fSgQ,0.812
176,0.72,Los Plebes del Rancho de Ariel Camacho,0.7,2017-01-01,203069.0,0.577,0.0,7.0,0.109,-5.328,0.0,177.0,0.03,35091.0,104.872,3.0,DEL Negociante,https://open.spotify.com/track/55gDXEcj1heJNWZU2Ah5HH,0.779
177,0.619,Banda Sinaloense MS de Sergio Lizárraga,0.715,2017-01-01,223453.0,0.522,2.3e-06,8.0,0.273,-3.936,1.0,178.0,0.0291,35023.0,125.008,4.0,No Me Pidas Perdón,https://open.spotify.com/track/5GF1ljm1AWf6RQs9bQkZPR,0.573
178,0.0282,Galantis,0.671,2017-01-01,189127.0,0.916,0.00762,6.0,0.24,-4.014,0.0,179.0,0.0397,35013.0,126.01,4.0,No Money,https://open.spotify.com/track/0gb1J5UrTpzaU1s3nupgCd,0.803
179,0.29,Río Roma,0.645,2017-01-01,204733.0,0.872,0.0,1.0,0.141,-4.894,1.0,180.0,0.0871,35006.0,105.399,4.0,Caminar de Tu Mano,https://open.spotify.com/track/7cCRlUf8ayOJtTlWN7g8Ni,0.594
180,0.595,Tony Camargo,0.739,2017-01-01,185693.0,0.567,0.0,0.0,0.0975,-9.009,1.0,181.0,0.338,34960.0,159.434,4.0,El Año Viejo,https://open.spotify.com/track/5PZlMcW7VUlti8IRdApRIn,0.909
181,0.452,Banda Sinaloense MS de Sergio Lizárraga,0.836,2017-01-01,153493.0,0.575,2.29e-05,8.0,0.0585,-6.109,1.0,182.0,0.0441,34952.0,112.509,3.0,Hermosa Experiencia,https://open.spotify.com/track/1DgyqFjyOsVTakAMr6Qowi,0.977
182,0.698,Banda Los Recoditos,0.729,2017-01-01,181987.0,0.507,0.0,0.0,0.26,-4.94,1.0,183.0,0.0486,34906.0,154.926,3.0,Me Sobrabas Tú,https://open.spotify.com/track/0N4d44DDwQxBxlzS79uN88,0.961
183,0.0213,Cosculluela,0.744,2017-01-01,228662.0,0.754,1.33e-06,8.0,0.14,-3.829,1.0,184.0,0.24,34838.0,180.039,4.0,Manicomio,https://open.spotify.com/track/3n58u3LOFw8mITLvfPvQBz,0.841
184,0.543,Banda Sinaloense MS de Sergio Lizárraga,0.758,2017-01-01,212280.0,0.528,2.84e-05,2.0,0.215,-5.294,1.0,185.0,0.0312,34620.0,129.973,4.0,A Lo Mejor,https://open.spotify.com/track/1ugCJElyPMmDj2FYPgbD4d,0.629
185,0.124,The Weeknd,0.702,2017-01-01,213520.0,0.77,0.0,9.0,0.103,-5.416,0.0,186.0,0.0482,34595.0,107.951,4.0,Can't Feel My Face,https://open.spotify.com/track/6RsWqX8zABZLhZydXxEFOm,0.593
186,0.271,Queen,0.414,2017-01-01,354320.0,0.404,0.0,0.0,0.3,-9.928,0.0,187.0,0.0499,34315.0,71.105,4.0,Bohemian Rhapsody - Remastered 2011,https://open.spotify.com/track/1AhDOtG9vPSOmsWgNW0BEY,0.224
187,0.0591,Maroon 5,0.748,2017-01-01,235493.0,0.788,0.0,1.0,0.0863,-7.055,1.0,188.0,0.0334,34306.0,120.076,4.0,Sugar,https://open.spotify.com/track/494OU6M7NOf4ICYb4zWCf5,0.884
188,0.554,La Adictiva Banda San José de Mesillas,0.689,2017-01-01,234480.0,0.532,1.58e-06,2.0,0.204,-3.888,0.0,189.0,0.0296,34271.0,122.004,4.0,"Después de Ti, ¿Quién?",https://open.spotify.com/track/3qGkFQOEJ0w0SqnAXFeG2v,0.594
189,0.491,Alejandro Fernandez,0.642,2017-01-01,231773.0,0.442,1.58e-06,8.0,0.102,-9.115,1.0,190.0,0.074,34147.0,148.01,4.0,Me Dediqué a Perderte,https://open.spotify.com/track/4NUt1fcnO9aQAELBgXq3Kr,0.465
190,0.342,Cartel De Santa,0.734,2017-01-01,219573.0,0.663,0.0,10.0,0.649,-6.279,1.0,191.0,0.309,34011.0,166.846,4.0,Si Te Vienen a Contar,https://open.spotify.com/track/4058DPUoC7sLPQ05pr3e4C,0.845
191,0.0174,Sia,0.639,2017-01-01,210920.0,0.785,0.00107,10.0,0.0512,-6.167,0.0,192.0,0.174,33947.0,191.95,4.0,The Greatest,https://open.spotify.com/track/6bLopGnirdrilrpdVB6Um1,0.686
192,0.36,La Adictiva Banda San José de Mesillas,0.726,2017-01-01,230800.0,0.534,8.76e-06,7.0,0.0671,-3.879,1.0,193.0,0.0292,33941.0,129.931,4.0,Durmiendo en el Lugar Equivocado,https://open.spotify.com/track/1JGd1dh5lHBDQYqZSkOKlZ,0.734
193,0.689,Juan Gabriel,0.515,2017-01-01,239427.0,0.387,0.0,4.0,0.126,-7.343,0.0,194.0,0.0567,33776.0,135.739,4.0,Abrázame Muy Fuerte,https://open.spotify.com/track/2nejvFyJeTDtMRP2nUMt0J,0.312
194,0.0415,Adele,0.69,2017-01-01,223080.0,0.524,3.16e-06,6.0,0.17,-8.39,0.0,195.0,0.103,33774.0,164.023,4.0,Send My Love (To Your New Lover),https://open.spotify.com/track/4BHzQ9C00ceJxfG16AlNWb,0.562
195,0.00868,Coldplay,0.565,2017-01-01,212647.0,0.849,4.68e-06,0.0,0.12,-3.516,0.0,196.0,0.0517,33561.0,102.034,4.0,Hymn for the Weekend - Seeb Remix,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,0.427
196,0.0637,Deorro,0.793,2017-01-01,137661.0,0.848,0.226,9.0,0.0647,-5.327,1.0,197.0,0.121,33428.0,128.104,4.0,Bailar - Radio Edit,https://open.spotify.com/track/1HCw8XKtTgWWU3JlEUR0qQ,0.455
197,0.807,Pepe Aguilar,0.602,2017-01-01,305120.0,0.398,0.0,0.0,0.703,-9.503,1.0,198.0,0.104,33302.0,126.285,4.0,Prometiste - MTV Unplugged [En Vivo],https://open.spotify.com/track/4UuVcf9nvpqyPsOk0P9oBH,0.603
198,0.0161,Ariana Grande,0.636,2017-01-01,244453.0,0.727,1.12e-06,9.0,0.151,-5.852,1.0,199.0,0.106,33072.0,107.988,4.0,Into You,https://open.spotify.com/track/7yHEDfrJNd0zWOfXwydNH0,0.358
199,0.376,Juan Gabriel,0.528,2017-01-01,328320.0,0.383,0.0,2.0,0.11,-11.17,1.0,200.0,0.0258,32975.0,89.089,4.0,Querida,https://open.spotify.com/track/5ySxlyvySBhIEvoO2xx7uT,0.46
200,0.488,Carlos Rivera,0.464,2017-01-02,222827.0,0.444,2.32e-05,4.0,0.166,-8.583,0.0,107.0,0.027,40866.0,144.092,4.0,Que Lo Nuestro Se Quede Nuestro,https://open.spotify.com/track/3rtxFFGZ10e2vYBo7PsPf2,0.294
201,0.112,Robin Schulz,0.483,2017-01-02,191379.0,0.787,0.0,8.0,0.257,-5.244,1.0,121.0,0.102,37595.0,122.058,4.0,Shed a Light,https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY,0.58
202,0.111,Terror Jr,0.905,2017-01-02,171845.0,0.216,0.000597,5.0,0.0911,-11.331,0.0,124.0,0.16,37151.0,95.048,4.0,Come First,https://open.spotify.com/track/5fo4LbJ8lOaB54wcM5wPMv,0.392
203,0.151,Zoé,0.623,2017-01-02,226653.0,0.478,0.0295,2.0,0.717,-7.279,1.0,125.0,0.0286,37145.0,82.993,4.0,Soñé,https://open.spotify.com/track/46UhTfdy7LhAFK8BalnJid,0.436
204,0.186,Alan Walker,0.676,2017-01-02,161200.0,0.929,0.000405,10.0,0.121,-3.194,1.0,127.0,0.0458,36696.0,97.019,4.0,Alone,https://open.spotify.com/track/0JiVRyTJcJnmlwCZ854K4p,0.157
205,0.371,Hailee Steinfeld,0.636,2017-01-02,181880.0,0.633,0.0,4.0,0.102,-4.23,1.0,129.0,0.126,36438.0,99.721,4.0,Starving,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe,0.512
